can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,221389,0,0,0,0,0,1,0.0,-0.5,0,John Victor,0.0,715,False,,,40,221389.jpg,0.0,False,Maciel Furtado,0.4,False,,a,16,17,0,36392,244,12737,681,0.0,0.0,John,30.0,2025-08-31,1996-02-13,False,p221389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,485,50,469,36,436,24,487,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,635,56,441,44,491,50,279,39,0.0,0.0,0.0
True,True,,,500151,0,0,0,0,0,2,0.7,0.2,1,Nicolò,0.7,716,False,,,45,500151.jpg,0.7,False,Savona,0.0,False,,a,16,17,2,1337,33,937,60,0.2,0.4,Savona,106.0,2025-08-30,2003-03-19,False,p500151,159,0,0,0,5,0,0,0,0,0,0,0,5,24.6,14.6,4.0,4.3,5,7,4,9,1,0.00,0.05,0.05,4.43,325,122,296,100,338,120,348,119,,,,,,,0.0,0.0,0.03,0.03,2.51,2.83,442,97,295,100,427,144,680,232,0.57,0.0,5.09
True,False,0.0,0.0,560441,0,0,0,0,0,2,0.0,0.0,0,Luis Eduardo,0.0,729,False,has joined Botafogo on loan for the rest of the season.,2025-09-05T08:56:15.818633Z,45,560441.jpg,0.0,False,Soares da Silva,0.0,False,,u,16,17,0,25,0,35,0,0.0,0.0,Cuiabano,30.0,2025-09-01,2003-02-16,False,p560441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,641,233,634,233,614,231,644,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,461,101,612,226,647,233,744,246,0.0,0.0,0.0
True,True,,,476887,0,0,0,0,0,3,1.0,0.5,0,Dilane,1.0,734,False,,,60,476887.jpg,1.2,False,Bakwa,0.0,False,,a,16,17,5,2440,84,1641,98,0.2,0.8,Bakwa,73.0,2025-09-01,2002-08-26,False,p476887,172,0,0,0,4,0,0,0,0,0,0,0,27,30.2,73.7,49.0,15.3,2,11,0,13,2,0.13,0.27,0.40,3.23,305,137,110,80,150,89,209,108,,,,,,,0.07,0.0,0.14,0.21,1.69,2.09,88,57,276,133,342,165,672,286,1.05,0.0,6.8
True,True,,,232571,0,0,-2,2,0,1,-1.0,-0.5,0,Anthony,0.0,528,False,,,43,232571.jpg,0.0,False,Patterson,0.2,False,,a,17,56,0,5905,128,22862,441,0.0,0.0,Patterson,241.0,2018-10-09,2000-05-10,False,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,543,76,529,63,498,51,546,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,595,36,501,70,548,76,362,56,0.0,0.0,0.0
True,True,,,74854,0,0,0,0,0,1,-1.0,-0.5,0,Simon,0.0,529,False,,,40,74854.jpg,0.0,False,Moore,0.4,False,,a,17,56,0,7570,136,18706,560,0.0,0.0,Moore,241.0,2024-07-01,1990-05-19,False,p74854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,467,37,450,23,418,11,469,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,615,43,423,31,473,37,266,37,0.0,0.0,0.0
True,True,,,490000,0,0,0,0,0,1,-1.0,-0.5,0,Blondy,0.0,530,False,,,40,490000.jpg,0.0,False,Nna Noukeu,0.1,False,,a,17,56,0,2005,55,5567,160,0.0,0.0,Nna Noukeu,38.0,2024-08-02,2001-05-31,False,p490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,508,66,493,52,460,40,511,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,666,72,466,60,515,66,430,66,0.0,0.0,0.0
True,True,100.0,100.0,223827,0,0,1,-1,1,2,2.8,3.3,10,Daniel,3.8,531,False,,2025-08-23T22:30:06.243330Z,46,223827.jpg,5.5,False,Ballard,2.4,False,,a,17,56,33,611005,3505,568919,3017,0.8,7.2,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,309,1,0,2,1,0,0,0,0,0,0,5,108,159.6,42.7,112.0,31.5,48,7,6,54,3,0.55,0.31,0.86,3.07,61,27,187,50,47,4,70,19,,,,,,,0.16,0.0,0.09,0.25,0.89,0.29,387,69,76,31,26,16,120,45,0.87,0.58,15.73
True,True,,,487676,0,0,0,0,0,2,4.5,5.0,11,Trai,5.5,532,False,,,45,487676.jpg,4.6,False,Hume,0.3,False,,a,17,56,37,34084,2316,24759,639,1.2,8.2,Hume,242.0,2022-01-04,2002-03-18,False,p487676,708,0,1,4,6,0,0,0,0,0,0,2,138,126.8,95.2,27.0,25.0,37,22,15,52,8,0.35,0.36,0.71,9.21,98,46,80,19,224,64,117,37,,,4.0,,,,0.04,0.0,0.05,0.09,1.17,0.76,434,94,24,9,42,19,301,107,1.02,0.51,6.61
True,True,0.0,0.0,220684,0,0,0,0,0,2,0.0,0.0,0,Aji,0.0,533,False,Shoulder injury - Expected back 03 Nov,2025-07-21T10:00:05.007315Z,40,220684.jpg,0.0,False,Alese,0.0,False,,i,17,56,0,254,10,414,4,0.0,0.0,Alese,241.0,2022-07-15,2001-01-17,False,p220684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,484,186,468,184,435,175,486,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,166,440,171,490,186,727,244,0.0,0.0,0.0
True,True,,,232820,0,0,-1,1,0,2,-1.0,-0.5,0,Joe,0.0,534,False,,,39,232820.jpg,0.0,False,Anderson,0.5,False,,a,17,56,0,27382,579,33235,1232,0.0,0.0,Anderson,241.0,2023-01-31,2001-02-06,False,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,432,153,412,149,380,141,434,152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,710,215,386,136,438,153,251,94,0.0,0.0,0.0
True,True,0.0,0.0,461195,0,0,0,0,0,2,0.0,0.0,0,Dennis,0.0,535,False,Wrist Injury - Expected back 03 Nov,2025-07-21T10:00:05.027113Z,40,461195.jpg,0.0,False,Cirkin,0.0,False,,i,17,56,0,273,8,1865,36,0.0,0.0,Cirkin,241.0,2021-08-11,2002-04-06,False,p461195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,496,191,481,190,448,181,499,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,650,175,453,177,503,192,681,233,0.0,0.0,0.0
True,True,0.0,0.0,477547,0,0,0,0,0,2,0.0,0.0,0,Leo Fuhr,0.0,536,False,Achilles injury - Expected back 03 Nov,2025-07-21T10:00:05.047173Z,40,477547.jpg,0.0,False,Hjelde,0.0,False,,i,17,56,0,266,12,395,12,0.0,0.0,Hjelde,161.0,2024-01-30,2003-08-26,False,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,504,193,489,192,456,183,507,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,660,179,461,179,511,194,724,243,0.0,0.0,0.0
True,False,0.0,0.0,492066,0,0,0,0,0,2,0.0,0.0,0,Niall,0.0,537,False,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364Z,40,492066.jpg,0.0,False,Huggins,0.1,False,,u,17,56,0,1038,0,13292,185,0.0,0.0,Huggins,244.0,2021-08-20,2000-12-18,False,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,510,195,495,194,462,185,513,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,183,468,182,517,196,477,177,0.0,0.0,0.0
True,True,,,514613,0,0,-1,1,0,2,-1.0,-0.5,0,Zak,0.0,538,False,,,39,514613.jpg,0.0,False,Johnson,0.3,False,,a,17,56,0,14764,468,14948,640,0.0,0.0,Johnson,241.0,2021-10-12,2004-07-30,False,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,446,164,426,160,394,152,448,163,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,724,226,400,147,452,164,323,115,0.0,0.0,0.0
True,True,100.0,100.0,167512,0,0,0,0,0,2,-1.0,-0.5,0,Luke,0.0,539,False,,2025-07-21T10:00:05.068622Z,40,167512.jpg,0.0,False,O'Nien,0.0,False,,a,17,56,0,1964,158,1888,164,0.0,0.0,O'Nien,241.0,2018-07-30,1994-11-21,False,p167512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,480,184,463,181,431,173,482,183,,,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,628,162,436,169,486,184,602,210,0.0,0.0,0.0
True,True,,,465702,0,0,-1,1,0,2,-1.0,-0.5,0,Timothée,0.0,540,False,,,39,465702.jpg,0.0,False,Pembélé,0.5,False,,a,17,56,0,42957,571,21577,1314,0.0,0.0,Pembele,73.0,2023-09-01,2002-09-09,False,p465702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,438,159,418,155,386,147,440,158,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,716,221,392,142,444,159,253,96,0.0,0.0,0.0
True,True,100.0,0.0,434399,0,0,0,0,0,2,-1.5,0.0,0,Reinildo,-0.5,541,False,,2025-09-21T22:30:06.385468Z,40,434399.jpg,2.8,False,Mandava,4.7,False,,a,17,56,14,412486,767,632083,13904,-0.1,3.5,Reinildo,146.0,2025-07-08,1994-01-21,False,p434399,392,0,0,2,4,0,0,0,1,1,0,0,66,74.2,18.3,6.0,9.9,25,13,11,36,5,0.02,0.04,0.06,4.78,192,77,281,94,322,109,281,93,,,,,,,0.0,0.0,0.01,0.01,1.1,0.92,643,170,745,246,181,70,75,27,1.15,0.46,8.27
True,False,0.0,0.0,519634,0,0,0,0,0,2,0.0,0.0,0,Jenson,0.0,542,False,has joined Wolfsburg on loan for the rest of the season.,2025-09-02T13:40:22.421351Z,40,519634.jpg,1.0,False,Seelt,0.1,False,,u,17,56,2,3016,0,20626,297,0.0,0.5,Seelt,152.0,2023-07-01,2003-05-23,False,p519634,133,0,0,0,2,0,0,0,0,0,0,0,11,33.6,2.4,0.0,3.6,8,6,4,12,1,0.00,0.01,0.01,1.33,297,112,369,131,470,191,364,127,,,,,,,0.0,0.0,0.01,0.01,0.9,1.35,678,191,476,188,356,124,429,158,0.68,0.0,8.12
True,True,,,535818,0,0,-3,3,0,3,-0.5,0.0,0,Simon,0.5,543,False,,,52,535818.jpg,2.2,False,Adingra,0.6,False,,a,17,56,13,74070,466,179619,3288,0.1,2.5,Adingra,54.0,2025-07-10,2002-01-01,False,p535818,271,0,1,2,4,0,0,0,1,0,0,0,36,28.4,77.8,8.0,11.4,5,7,4,16,4,0.14,0.25,0.39,3.03,312,143,97,70,306,162,260,131,,,,,,,0.05,0.0,0.08,0.13,1.01,1.33,232,146,324,159,239,111,215,71,1.33,0.66,5.31
True,True,0.0,0.0,547027,0,0,-1,1,0,3,0.0,0.0,0,Habib,0.0,544,False,Groin Injury - Expected back 03 Dec,2025-09-21T22:30:06.402407Z,54,547027.jpg,3.0,False,Diarra,0.0,False,,i,17,56,12,6028,8,14340,227,0.0,2.2,Diarra,189.0,2025-07-01,2004-01-03,False,p547027,345,0,1,2,2,0,0,0,1,0,0,0,23,10.6,31.0,45.0,8.0,6,8,1,15,4,0.50,0.08,0.58,3.87,371,172,225,140,160,93,306,151,,,,,,,0.13,0.0,0.02,0.15,1.01,0.52,194,122,715,313,168,68,574,214,1.04,0.52,3.91
True,False,0.0,0.0,124165,0,0,-1,1,0,3,0.0,0.0,0,Patrick,0.0,545,False,has joined Birmingham City on loan for the rest of the season.,2025-09-02T13:33:32.438579Z,54,124165.jpg,1.0,False,Roberts,0.0,False,,u,17,56,1,462,0,3803,26,0.0,0.2,Roberts,241.0,2022-01-21,1997-02-05,False,p124165,27,0,0,0,1,0,0,0,0,0,0,0,4,1.8,7.3,5.0,1.4,0,1,0,1,0,0.03,0.02,0.05,0.66,415,196,336,179,332,175,395,187,4.0,,,,2.0,,0.1,0.0,0.07,0.17,2.2,3.33,164,103,702,306,399,194,674,287,0.0,0.0,3.33
True,False,0.0,0.0,626844,0,0,-1,1,0,3,0.0,0.0,0,Milan,0.0,546,False,has joined Cracovia on loan for the rest of the season.,2025-09-08T09:11:30.805435Z,49,626844.jpg,0.0,False,Aleksić,0.0,False,,u,17,56,0,295,0,3059,24,0.0,0.0,Aleksić,190.0,2024-08-30,2005-08-30,False,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,695,299,690,299,679,294,698,300,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,354,222,676,288,697,299,664,280,0.0,0.0,0.0
True,True,100.0,100.0,484420,0,0,-1,1,1,3,2.0,2.5,5,Enzo,3.0,547,False,,2025-09-13T21:30:08.349570Z,49,484420.jpg,3.6,False,Le Fée,0.4,False,,a,17,56,25,56547,973,54272,1179,0.6,5.1,E.Le Fée,73.0,2025-07-01,2000-02-03,False,p484420,465,1,0,2,5,0,0,0,0,0,0,2,83,115.6,75.0,29.0,21.9,13,27,17,57,5,0.83,0.26,1.09,6.31,118,38,102,73,214,122,140,74,2.0,,2.0,,,,0.16,0.0,0.05,0.21,1.22,0.97,342,212,112,51,109,43,267,91,0.97,0.39,11.03
True,True,0.0,0.0,461199,0,0,-1,1,0,3,0.0,0.0,0,Romaine,0.0,548,False,Hamstring injury - Expected back 22 Nov,2025-08-10T23:30:07.214806Z,49,461199.jpg,0.0,False,Mundle,0.0,False,,i,17,56,0,147,4,709,4,0.0,0.0,Mundle,241.0,2024-02-01,2003-04-24,False,p461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,690,296,685,296,673,290,693,297,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,333,207,670,284,692,296,726,319,0.0,0.0,0.0
True,True,,,223336,0,0,-2,2,0,3,-0.5,0.0,1,Dan,0.5,549,False,,,48,223336.jpg,1.0,False,Neil,0.0,False,,a,17,56,2,717,40,2589,49,0.1,0.4,Neil,241.0,2018-11-01,2001-12-13,False,p223336,2,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.0,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,0.20,413,195,666,284,648,276,422,200,,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,368,230,320,157,377,179,622,253,0.0,0.0,90.0
True,True,,,215460,0,0,-2,2,0,3,-1.0,-0.5,0,Ian,0.0,550,False,,,48,215460.jpg,0.0,False,Poveda-Ocampo,0.0,False,,a,17,56,0,345,16,1723,28,0.0,0.0,Poveda,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,671,284,664,283,646,275,674,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366,229,644,268,673,284,647,269,0.0,0.0,0.0
True,True,,,554197,0,0,-2,2,0,3,0.2,0.7,3,Chris,1.2,551,False,,,48,554197.jpg,1.4,False,Rigg,0.0,False,,a,17,56,7,2426,222,4777,128,0.3,1.5,Rigg,241.0,2022-12-31,2007-06-18,False,p554197,171,0,0,1,0,0,0,0,0,0,0,0,19,7.8,25.0,7.0,4.1,1,5,4,10,3,0.12,0.05,0.17,1.17,383,178,248,150,313,166,354,172,,,,,,,0.06,0.0,0.03,0.09,0.62,0.0,381,239,238,116,323,153,570,211,1.58,0.53,5.26
True,True,100.0,75.0,577669,0,0,0,0,0,3,0.8,1.0,3,Noah,1.8,552,False,,2025-10-14T21:30:07.514008Z,50,577669.jpg,2.1,False,Sadiki,0.0,False,,a,17,56,17,3340,67,4352,192,0.4,3.4,Sadiki,50.0,2025-07-04,2004-12-17,False,p577669,713,0,0,4,6,0,0,0,3,0,0,0,90,66.6,74.6,17.0,15.9,21,21,11,53,8,0.08,0.34,0.42,9.01,209,88,105,76,265,146,205,107,,,,,,,0.01,0.0,0.04,0.05,1.14,0.76,289,180,194,92,250,116,571,212,1.01,0.5,6.69
True,True,,,549912,0,0,0,0,0,3,1.5,2.0,4,Chemsdine,2.5,553,False,,,50,549912.jpg,3.0,False,Talbi,0.2,False,,a,17,56,24,37270,164,38322,754,0.5,4.8,Talbi,145.0,2025-07-09,2005-05-09,False,p549912,528,0,2,4,2,0,0,0,0,0,0,0,67,48.8,89.0,61.0,19.8,8,18,5,31,6,0.90,0.29,1.18,6.71,258,115,85,61,117,71,165,84,,,,,,,0.15,0.0,0.05,0.2,1.14,0.34,285,177,139,67,164,66,346,117,1.02,0.68,5.28
True,True,,,477851,0,0,-1,1,0,3,-1.0,-0.5,0,Abdoullah,0.0,554,False,,,44,477851.jpg,0.0,False,Ba,0.2,False,,a,17,56,0,12673,184,21825,595,0.0,0.0,Ba,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,565,209,555,209,529,199,568,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,302,532,191,572,213,365,125,0.0,0.0,0.0
True,False,0.0,0.0,171422,0,0,0,0,0,3,0.0,0.0,0,Alan,0.0,555,False,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,45,171422.jpg,0.0,False,Browne,0.0,False,,u,17,56,0,1291,0,8477,98,0.0,0.0,Browne,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,605,235,596,235,573,225,608,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,400,244,575,218,612,239,592,231,0.0,0.0,0.0
True,False,0.0,0.0,458297,0,0,0,0,0,3,0.0,0.0,0,Pierre,0.0,556,False,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,458297.jpg,0.0,False,Ekwah Elimby,0.0,False,,u,17,56,0,0,0,1598,18,0.0,0.0,Ekwah,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,617,242,610,242,590,233,620,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,428,252,588,226,623,246,709,309,0.0,0.0,0.0
True,True,,,547410,0,0,-1,1,0,3,-1.0,-0.5,0,Harrison,0.0,557,False,,,44,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,3277,113,5187,162,0.0,0.0,H.Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,584,221,575,221,551,211,587,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,566,316,552,203,591,225,546,200,0.0,0.0,0.0
True,True,,,493837,0,0,-1,1,0,3,-1.0,-0.5,0,Jay,0.0,558,False,,,44,493837.jpg,0.0,False,Matete,0.2,False,,a,17,56,0,16067,707,21915,800,0.0,0.0,Matete,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,568,211,558,211,533,201,571,212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,545,306,535,193,575,215,340,116,0.0,0.0,0.0
True,False,0.0,0.0,500696,0,0,-1,1,0,3,0.0,0.0,0,Nectarios,0.0,559,False,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,44,500696.jpg,0.0,False,Triantis,0.0,False,,u,17,56,0,2951,0,6688,115,0.0,0.0,Triantis,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,573,214,563,214,538,204,576,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,551,309,540,196,580,218,577,217,0.0,0.0,0.0
True,True,,,437505,0,0,1,-1,1,4,2.5,3.0,2,Wilson,3.5,560,False,,,56,437505.jpg,3.8,False,Isidor,3.3,False,,a,17,56,30,554582,11880,210120,35855,0.6,5.4,Isidor,73.0,2025-02-01,2000-08-27,False,p437505,452,3,0,3,5,0,0,0,0,0,0,6,107,108.6,6.6,145.0,25.9,4,6,5,15,5,1.27,0.03,1.30,6.60,130,11,340,37,29,13,111,16,,,,,3.0,,0.25,0.0,0.01,0.26,1.31,1.0,132,33,94,9,96,11,100,16,1.0,0.6,2.99
True,True,,,564406,0,0,0,0,0,4,-0.2,0.3,1,Eliezer,0.8,561,False,,,55,564406.jpg,2.5,False,Mayenda Dossou,0.8,False,,a,17,56,15,248369,535,250391,5170,0.1,2.7,Mayenda,200.0,2023-07-28,2005-05-08,False,p564406,257,1,0,2,1,0,0,0,0,0,0,2,53,48.2,24.6,52.0,12.3,2,4,1,7,3,0.47,0.06,0.53,2.81,259,22,252,23,140,30,246,25,,,,,1.0,,0.16,0.0,0.02,0.18,0.98,0.35,158,39,284,31,212,20,192,30,1.05,0.7,2.45
True,True,,,611975,0,0,-1,1,0,4,-1.0,-0.5,0,Ahmed,0.0,562,False,,,44,611975.jpg,0.0,False,Abdullahi,0.4,False,,a,17,56,0,20363,496,45662,1524,0.0,0.0,Abdullahi,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,597,62,588,62,564,61,600,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,582,80,565,57,604,64,274,44,0.0,0.0,0.0
True,False,0.0,0.0,551153,0,0,-1,1,0,4,0.0,0.0,0,Luís Hemir,0.0,563,False,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,44,551153.jpg,0.0,False,Silva Semedo,0.1,False,,u,17,56,0,5979,0,16494,405,0.0,0.0,Luís Hemir,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,586,58,577,58,553,57,589,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,569,75,554,53,593,60,440,61,0.0,0.0,0.0
True,False,0.0,0.0,440955,0,0,-1,1,0,4,0.0,0.0,0,Nazarii,0.0,564,False,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,44,440955.jpg,0.0,False,Rusyn,0.1,False,,u,17,56,0,3530,0,17091,285,0.0,0.0,Rusyn,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,560,52,549,52,522,51,563,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,527,69,525,47,567,54,451,63,0.0,0.0,0.0
True,True,,,84450,0,0,0,0,0,3,4.2,4.7,5,Granit,5.2,668,False,,,50,84450.jpg,4.6,False,Xhaka,4.6,False,,a,17,56,37,422532,29901,218415,9512,1.0,7.4,Xhaka,207.0,2025-07-30,1992-09-27,False,p84450,720,0,3,4,6,0,0,0,3,0,0,1,158,202.6,164.3,23.0,38.9,47,41,13,101,8,0.17,0.78,0.95,9.59,22,8,31,27,241,134,36,25,1.0,,1.0,,,,0.02,0.0,0.1,0.12,1.2,0.75,245,151,32,12,43,15,77,23,1.0,0.5,12.62
True,True,,,498016,0,0,1,-1,2,1,4.2,4.7,7,Robin,5.2,670,True,,,46,498016.jpg,6.0,False,Roefs,5.5,False,,a,17,56,48,677066,39371,137528,6524,1.1,10.4,Roefs,152.0,2025-08-01,2003-01-17,False,p498016,720,0,0,4,6,0,1,0,1,0,27,6,175,231.4,20.0,0.0,25.0,7,78,0,0,8,0.00,0.01,0.01,9.59,8,2,274,1,640,68,118,2,,,,,,,0.0,3.38,0.0,0.0,1.2,0.75,388,19,31,2,11,1,68,13,1.0,0.5,0.0
True,True,100.0,100.0,105717,0,0,-1,1,0,2,-0.8,-0.3,0,Arthur,0.2,678,False,,2025-08-11T13:51:46.232630Z,39,105717.jpg,0.3,False,Masuaku,0.7,False,,a,17,56,1,37288,5932,36273,2002,0.1,0.3,Masuaku,50.0,2025-08-10,1993-11-07,False,p105717,125,0,0,0,2,0,0,0,1,0,0,0,4,21.8,20.1,7.0,4.9,6,3,4,10,2,0.07,0.08,0.15,2.09,336,125,273,90,308,104,340,115,,,,,,,0.05,0.0,0.06,0.11,1.5,1.44,702,209,367,126,432,149,196,74,1.44,0.0,7.2
True,True,100.0,75.0,201895,0,0,1,-1,1,2,5.8,4.7,6,Omar,6.8,683,False,,2025-10-14T21:30:07.613745Z,41,201895.jpg,5.6,False,Alderete,6.9,False,,a,17,56,45,867696,23714,180668,14045,1.7,11.0,Alderete,168.0,2025-08-12,1996-12-26,False,p201895,667,1,1,3,6,0,0,0,1,0,0,4,143,228.4,38.6,77.0,34.4,60,24,12,72,7,0.58,0.35,0.93,9.26,11,5,202,57,83,11,57,11,,,,,,,0.08,0.0,0.05,0.13,1.25,0.81,609,158,9,4,23,14,58,17,0.94,0.4,9.72
